Location;Price;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Energy Performance Certificate;Elevator_Not available;Capital;Metropolitan Areas;Large cities;Coastal Locations;Median Age;Distance To Ocean
Telheiras, Lisboa;390000;2.0;1.0;99.0;110.0;1.0;;Not available;True;True;True;True;False;44.8;12
Montijo e Afonsoeiro, Setúbal;190000;3.0;2.0;84.0;99.0;0.0;;Not available;True;False;True;True;False;42.6;25
Arca d´ Água, Porto;210000;1.0;1.0;73.0;76.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;5
Centro Histórico, Santarém;295000;3.0;2.0;203.0;203.0;0.0;;Not available;True;False;False;False;False;48.3;56
Celas, Coimbra;250000;2.0;1.0;53.0;58.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48.3;40
Vilamoura, Loulé;310000;1.0;1.0;57.0;74.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9;37
Braga (São Vítor), Braga;210000;2.0;1.0;69.0;69.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;44.4;31
Amadora, Amadora;189000;2.0;1.0;81.0;91.0;0.0;;Not available;True;False;True;True;False;44.1;8
Alto de Algés, Oeiras;985000;3.0;2.0;135.0;220.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.5;5
Igreja da Memória, Lisboa;360000;3.0;2.0;64.0;94.0;0.0;0.0;Not available;True;True;True;True;False;44.8;7
Metro do Heroísmo, Porto;528000;2.0;2.0;68.0;279.0;2.0;3.0;Not available;True;False;True;True;True;47.0;6
Metro do Heroísmo, Porto;416800;2.0;2.0;74.0;123.0;2.0;3.0;Not available;True;False;True;True;True;47.0;6
Metro do Heroísmo, Porto;311600;1.0;1.0;68.0;88.0;1.0;3.0;Not available;True;False;True;True;True;47.0;6
Metro do Heroísmo, Porto;253900;1.0;1.0;53.0;74.0;1.0;3.0;Not available;True;False;True;True;True;47.0;6
Metro do Heroísmo, Porto;302000;1.0;1.0;57.0;90.0;1.0;2.0;Not available;True;False;True;True;True;47.0;6
Tavira, Tavira;295000;2.0;1.0;70.0;85.0;0.0;;Not available;True;False;False;False;True;51.2;79
Espinho, Aveiro;225000;2.0;2.0;90.0;90.0;1.0;1.0;Not available;True;False;False;False;True;51.1;0
Nossa Senhora das Misericórdias, Santarém;148000;3.0;2.0;125.0;139.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;False;48.3;64
Alto das Vinhas Grandes, Montijo;195500;2.0;1.0;85.0;92.0;0.0;;Not available;True;False;False;False;False;42.6;25
Montijo e Afonsoeiro, Setúbal;165000;2.0;1.0;66.0;80.0;0.0;;Not available;True;False;True;True;False;42.6;25
Alvor, Portimão;215000;1.0;1.0;55.0;61.0;1.0;0.0;Not available;True;False;False;False;True;45.5;5
Quarteira, Loulé;347500;3.0;2.0;109.0;145.0;1.0;2.0;Not available;False;False;False;False;False;46.9;38
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;154900;2.0;1.0;60.0;65.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Tarouca e Dálvares, Viseu;120000;3.0;3.0;123.0;137.0;0.0;;Not available;True;False;False;False;False;49.4;74
Alfena, Porto;207500;3.0;3.0;105.0;148.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;15
Viso Sul, Viseu;315000;4.0;3.0;187.0;220.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9;74
Viso Sul, Viseu;315000;4.0;3.0;187.0;220.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;46.9;74
Abraveses, Viseu;135000;3.0;2.0;76.0;100.0;0.0;;Not available;True;False;False;False;False;46.9;70
Viso Sul, Viseu;235000;3.0;2.0;116.0;175.0;1.0;2.0;Not available;True;False;False;False;False;46.9;74
Olivais, Lisboa;589000;2.0;2.0;76.0;76.0;1.0;10.0;Energy Performance Certificate;False;True;True;True;False;44.8;16
Viso Sul, Viseu;235000;3.0;2.0;116.0;148.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;74
Ermesinde, Valongo;295000;2.0;2.0;120.0;140.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;False;45.1;12
Viso Sul, Viseu;230000;3.0;2.0;116.0;162.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;74
Viso Sul, Viseu;230000;3.0;2.0;116.0;162.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;74
Paredes, Porto;286000;3.0;2.0;133.0;133.0;2.0;2.0;Not available;True;False;True;True;True;44.3;21
Olaias, Lisboa;800000;3.0;2.0;190.0;190.0;5.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8;14
Mãe de Deus, Santa Cruz;210000;2.0;2.0;83.0;105.0;1.0;4.0;Energy Performance Certificate;False;False;False;False;False;43.7;not found
Torres Novas (Santa Maria, Salvador e Santiago), Santarém;170000;3.0;2.0;124.0;137.0;2.0;0.0;Not available;True;False;False;False;False;50.2;72
Esmoriz, Aveiro;155000;2.0;1.0;80.0;118.0;1.0;2.0;Not available;False;False;False;False;True;45.5;5
Campolide, Lisboa;395000;2.0;1.0;75.0;82.0;0.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;10
Costa, Braga;350000;4.0;3.0;134.0;147.0;4.0;4.0;Energy Performance Certificate;False;False;False;True;False;44.4;29
Parque das Nações - Expo Norte, Lisboa;465000;2.0;2.0;79.0;79.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;19
Pinheiro Manso, Porto;636000;4.0;3.0;174.0;203.0;2.0;;Not available;True;False;True;True;True;47.0;2
Amorosa, Viana do Castelo;125000;1.0;1.0;64.0;71.0;0.0;;Not available;True;False;False;False;True;48.8;5
Boavista, Porto;199000;1.0;1.0;57.0;57.0;0.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;890000;3.0;2.0;110.0;150.0;1.0;2.0;Energy Performance Certificate;False;True;True;True;False;44.8;1
Damaia de Cima, Amadora;295000;4.0;2.0;107.0;112.0;0.0;;Not available;True;False;True;True;False;44.1;8
Olivais, Lisboa;415000;4.0;1.0;110.0;110.0;0.0;;Not available;True;True;True;True;False;44.8;16
Aldeia de Joanes, Fundão;87500;3.0;1.0;120.0;120.0;0.0;3.0;Not available;True;False;False;False;False;53.6;115
Quinta das Lágrimas / Quinta da Varzea, Coimbra;393000;3.0;3.0;119.0;136.0;2.0;2.0;Not available;True;False;False;True;False;48.3;38
Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu), Coimbra;185000;4.0;2.0;70.0;70.0;0.0;;Not available;True;False;False;True;False;48.3;40
Almada, Cova da Piedade, Pragal e Cacilhas, Setúbal;195000;2.0;1.0;78.0;78.0;0.0;;Not available;True;False;True;True;False;46.3;7
Algueirão-Mem Martins, Lisboa;199000;1.0;2.0;;;0.0;;Not available;True;True;True;True;False;44.8;11
Alhos Vedros / Agrup. Escolas, Moita;225000;2.0;1.0;95.0;152.0;1.0;0.0;Not available;True;False;False;False;False;45.0;17
Alvor, Portimão;185000;1.0;1.0;54.0;59.0;0.0;;Not available;True;False;False;False;True;45.5;5
Rio Tinto, Porto;215000;2.0;2.0;118.0;118.0;1.0;4.0;Energy Performance Certificate;False;False;True;True;True;47.0;9
São João da Madeira, Aveiro;169000;2.0;2.0;112.0;112.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;True;47.0;17
Portimão Centro, Portimão;107000;0.0;1.0;31.0;35.0;0.0;;Not available;True;False;False;False;True;45.5;2
Matadouro, Figueira da Foz;189000;2.0;2.0;92.0;92.0;0.0;;Not available;True;False;False;False;True;50.9;3
Cavalinha, Olhão;147500;2.0;1.0;55.0;69.0;0.0;;Not available;True;False;False;False;True;46.2;62
Cristelos, Boim e Ordem, Porto;165000;3.0;2.0;120.0;142.0;1.0;1.0;Not available;True;False;True;True;True;47.0;35
Arroios, Lisboa;375000;4.0;1.0;81.0;90.0;0.0;;Not available;True;True;True;True;False;44.8;12
Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;140000;3.0;2.0;100.0;100.0;0.0;;Not available;True;False;False;False;False;52.8;6479
Macieira de Cambra, Aveiro;145000;3.0;2.0;130.0;130.0;1.0;1.0;Not available;True;False;False;False;True;45.5;27
Rio Tinto - Forno, Gondomar;190000;3.0;2.0;85.0;107.0;1.0;1.0;Not available;True;False;True;False;False;47.1;9
Santo António dos Olivais, Coimbra;375000;3.0;2.0;100.0;120.0;2.0;0.0;Not available;True;False;False;True;False;48.3;41
ERA Palmela Azeitao, Moita;120000;1.0;1.0;49.0;55.0;0.0;;Not available;True;False;False;False;False;45.0;29
Almada, Almada;185000;3.0;1.0;73.0;88.0;0.0;;Not available;True;False;True;False;False;46.3;6
Viseu, Viseu;135000;1.0;1.0;50.0;60.0;0.0;;Not available;True;False;False;False;False;46.9;72
Abraveses, Viseu;175000;3.0;2.0;98.0;122.0;0.0;;Not available;True;False;False;False;False;46.9;70
Prelada, Porto;469000;3.0;3.0;142.0;186.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;4
Minde, Santarém;125000;2.0;1.0;103.0;115.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;48.3;62
Porto, Porto;260000;1.0;1.0;50.0;50.0;0.0;;Not available;True;False;True;True;True;47.0;3
Bairro da Coopalme, Sintra;157500;2.0;1.0;56.0;71.0;0.0;;Not available;True;False;False;False;False;43.7;10
Alto do Seixalinho / Escavadeira, Barreiro;179000;2.0;1.0;93.0;93.0;0.0;;Not available;True;False;False;False;False;47.0;15
Montijo e Afonsoeiro, Setúbal;135000;2.0;1.0;66.0;80.0;0.0;;Not available;True;False;True;True;False;42.6;25
Laranjeiro, Almada;150000;2.0;1.0;69.0;76.0;0.0;;Not available;True;False;True;False;False;46.3;6
Albufeira e Olhos de Água, Faro;169500;1.0;1.0;56.0;63.0;0.0;1.0;Not available;True;False;False;False;True;44.4;27
Arca d´ Água, Porto;240000;1.0;1.0;42.0;42.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47.0;5
Aires, Palmela;319000;4.0;2.0;140.0;138.0;4.0;0.0;Not available;True;False;False;False;False;45.3;31
St.º António da Caparica, Almada;260000;3.0;2.0;81.0;81.0;0.0;;Not available;True;False;True;False;False;46.3;0
Olhão Norte, Olhão;195000;3.0;2.0;96.0;107.0;0.0;;Not available;True;False;False;False;True;46.2;62
Vau, Leiria;635000;3.0;3.0;;;0.0;;Not available;True;False;False;False;False;46.4;46
Sines, Setúbal;310000;3.0;2.0;106.0;106.0;2.0;1.0;Not available;True;False;True;True;False;46.6;26
Campo de Ourique, Lisboa;429000;2.0;2.0;88.0;88.0;0.0;;Not available;True;True;True;True;False;44.8;10
Loulé (São Clemente), Faro;360000;4.0;3.0;102.0;116.0;0.0;;Not available;True;False;False;False;True;45.7;48
Fernão Magalhães, Porto;170000;1.0;1.0;67.0;72.0;0.0;;Not available;True;False;True;True;True;47.0;7
Hospital de São João, Matosinhos;197500;1.0;1.0;51.0;64.0;1.0;4.0;Energy Performance Certificate;False;False;True;False;False;47.5;7
Glória e Vera Cruz, Aveiro;300000;2.0;2.0;105.0;106.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;True;45.5;39
Santo António dos Olivais, Coimbra;340000;2.0;2.0;72.0;86.0;1.0;2.0;Energy Performance Certificate;False;False;False;True;False;48.3;41
Santo António dos Olivais, Coimbra;330000;2.0;2.0;72.0;86.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;48.3;41
Santo António dos Olivais, Coimbra;230000;1.0;1.0;55.0;66.0;1.0;1.0;Energy Performance Certificate;False;False;False;True;False;48.3;41
Santo António dos Olivais, Coimbra;320000;2.0;2.0;72.0;86.0;1.0;0.0;Not available;True;False;False;True;False;48.3;41
Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail, Aveiro;174000;3.0;3.0;93.0;111.0;3.0;2.0;Energy Performance Certificate;False;False;False;False;True;48.5;23
Horta das Figueiras, Évora;225000;2.0;1.0;85.0;85.0;2.0;2.0;Not available;True;False;False;False;False;46.9;115
Bessa Leite, Porto;550000;1.0;2.0;99.0;143.0;1.0;0.0;Energy Performance Certificate;False;False;True;True;True;47.0;2
Sátão, Sátão;35000;3.0;1.0;102.0;122.0;0.0;;Not available;True;False;False;False;False;52.1;81
Bonfim, Porto;299000;2.0;2.0;85.0;113.0;2.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Costa de Caparica, Almada;459000;1.0;1.0;70.0;80.0;0.0;;Not available;True;False;True;False;False;46.3;0
Vila Nova de Gaia, Vila Nova de Gaia;247500;2.0;2.0;101.0;251.0;2.0;0.0;Not available;True;False;True;True;False;46.8;6
Povos, Vila Franca de Xira;150000;3.0;2.0;100.0;142.0;1.0;0.0;Not available;True;False;False;False;False;44.1;40
Esmoriz II - Pinhal D'Aberta, Ovar;235000;2.0;2.0;125.0;125.0;1.0;0.0;Not available;True;False;False;False;False;47.1;5
Santa Marinha e São Pedro da Afurada, Porto;185000;0.0;1.0;34.0;40.0;1.0;3.0;Not available;True;False;True;True;True;47.0;4
Barreiro, Barreiro;140000;2.0;1.0;66.0;82.0;0.0;;Not available;True;False;False;False;False;47.0;13
Ramalde, Porto;320000;2.0;2.0;107.0;140.0;2.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;3
Aver-o-Mar, Póvoa de Varzim;325000;4.0;2.0;160.0;250.0;1.0;4.0;Energy Performance Certificate;False;False;True;False;False;45.8;14
Lagos, Lagos;450000;3.0;2.0;124.0;189.0;2.0;0.0;Energy Performance Certificate;False;False;False;False;True;48.7;3609
Falagueira-Venda Nova, Lisboa;242000;2.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8;9
Mina de Água, Lisboa;249900;3.0;1.0;;;0.0;;Not available;True;True;True;True;False;44.8;10
Alhos Vedros, Setúbal;203000;3.0;2.0;98.0;110.0;1.0;1.0;Not available;True;False;True;True;False;46.6;19
Massamá Norte, Sintra;429000;4.0;3.0;128.0;148.0;2.0;;Not available;True;False;False;False;False;43.7;7
São Pedro, Santarém;120000;2.0;1.0;90.0;90.0;0.0;;Not available;True;False;False;False;False;48.3;57
Casal de Cambra, Lisboa;155000;3.0;2.0;73.0;90.0;0.0;;Not available;True;True;True;True;False;44.8;12
Matosinhos Centro, Matosinhos;475000;2.0;2.0;101.0;101.0;1.0;4.0;Not available;True;False;True;False;False;47.5;4
Odivelas, Lisboa;219900;2.0;1.0;70.0;80.0;0.0;7.0;Energy Performance Certificate;False;True;True;True;False;44.8;14
Elisio de Moura, Coimbra;250000;3.0;2.0;112.0;149.0;1.0;0.0;Energy Performance Certificate;False;False;False;True;False;48.3;40
Monte Gordo, Vila Real de Santo António;449000;5.0;4.0;150.0;185.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;48.5;96
Monte Gordo, Vila Real de Santo António;399000;5.0;4.0;150.0;185.0;0.0;;Not available;True;False;False;False;False;48.5;96
Aguçadoura e Navais, Porto;198000;3.0;2.0;71.0;75.0;0.0;;Not available;True;False;True;True;True;47.0;9
Centro, Viseu;230000;2.0;1.0;95.0;108.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Mundão, Viseu;72500;0.0;1.0;;;0.0;;Not available;True;False;False;False;False;46.9;73
Centro, Viseu;215000;1.0;1.0;67.0;73.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Centro, Viseu;215000;1.0;1.0;61.0;71.0;1.0;2.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Centro, Viseu;220000;2.0;1.0;78.0;85.0;1.0;2.0;Not available;True;False;False;False;False;46.9;72
Viseu, Viseu;200000;1.0;2.0;55.0;68.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Parque das Nações - Expo Norte, Lisboa;710000;3.0;2.0;126.0;126.0;2.0;5.0;Not available;False;True;True;True;False;44.8;19
Olhão Norte, Olhão;275000;3.0;2.0;105.0;120.0;1.0;3.0;Energy Performance Certificate;False;False;False;False;True;46.2;62
Oliveira, São Paio e São Sebastião, Braga;320000;5.0;4.0;206.0;249.0;2.0;;Not available;True;False;False;True;False;44.4;41
Arcozelo, Ponte de Lima;193000;2.0;3.0;108.0;115.0;1.0;0.0;Not available;True;False;False;False;False;48.2;23
Monte Abraão, Sintra;195000;3.0;2.0;90.0;110.0;0.0;;Not available;True;False;False;False;False;43.7;7
Sever do Vouga, Aveiro;135000;3.0;2.0;125.0;131.0;1.0;1.0;Not available;True;False;False;False;True;45.5;37
Venda do Pinheiro, Mafra;234000;2.0;1.0;108.0;116.0;0.0;;Not available;True;False;False;False;False;43.8;22
Centro, Viseu;185000;1.0;1.0;46.0;53.0;1.0;1.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;180000;1.0;1.0;52.0;61.0;1.0;0.0;Not available;False;False;False;False;False;48.5;79
Queluz, Sintra;199000;2.0;1.0;67.0;95.0;0.0;;Not available;True;False;True;False;False;43.7;7
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;185000;1.0;1.0;55.0;65.0;1.0;0.0;Not available;False;False;False;False;False;48.5;79
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;177500;1.0;1.0;53.0;62.0;1.0;0.0;Not available;False;False;False;False;False;48.5;79
Centro, Viseu;185000;1.0;1.0;62.0;68.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Maia, Maia;197500;2.0;1.0;88.0;88.0;0.0;;Not available;True;False;False;False;False;45.5;10340
Darque, Viana do Castelo;155000;2.0;1.0;76.0;106.0;0.0;;Not available;True;False;False;False;True;48.8;0
Centro, Viseu;180000;0.0;1.0;40.0;46.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Darque, Viana do Castelo;150000;2.0;1.0;83.0;83.0;0.0;;Not available;True;False;False;False;True;48.8;0
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;177500;1.0;1.0;53.0;62.0;1.0;0.0;Not available;False;False;False;False;False;48.5;79
Chiado, Lisboa;699000;1.0;2.0;85.0;99.0;0.0;0.0;Energy Performance Certificate;False;True;True;True;False;44.8;10
Arca d´ Água, Porto;220000;3.0;2.0;90.0;95.0;0.0;;Not available;True;False;True;True;True;47.0;5
Mafamude e Vilar do Paraíso, Porto;328500;3.0;3.0;145.0;145.0;1.0;3.0;Energy Performance Certificate;False;False;True;True;True;47.0;6
Albufeira - Montechoro, Albufeira;159000;1.0;1.0;70.0;77.0;0.0;;Not available;True;False;False;False;True;44.4;27
Centro, Viseu;185000;1.0;1.0;45.0;49.0;1.0;0.0;Energy Performance Certificate;False;False;False;False;False;46.9;72
Guarda, Guarda;165000;2.0;2.0;;;0.0;;Not available;True;False;False;False;False;49.6;160
Águas Santas, Porto;518700;3.0;3.0;123.0;247.0;2.0;4.0;Not available;True;False;True;True;True;47.0;10
Mafamude e Vilar do Paraíso, Porto;125000;0.0;1.0;30.0;30.0;1.0;0.0;Not available;False;False;True;True;True;47.0;6
Águas Santas, Porto;525000;3.0;3.0;125.0;250.0;2.0;4.0;Not available;True;False;True;True;True;47.0;10
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;175000;1.0;1.0;52.0;61.0;1.0;1.0;Not available;False;False;False;False;False;48.5;79
São Cosme Zona 7, Gondomar;194000;3.0;2.0;;;0.0;;Not available;True;False;True;False;False;47.1;12
Guarda, Guarda;150000;2.0;2.0;;;0.0;;Not available;True;False;False;False;False;49.6;160
Águas Santas, Porto;395100;2.0;2.0;120.0;152.0;2.0;3.0;Not available;True;False;True;True;True;47.0;10
Oliveira do Douro, Porto;231000;2.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0;7
Águas Santas, Porto;395100;3.0;3.0;120.0;152.0;2.0;3.0;Not available;True;False;True;True;True;47.0;10
Águas Santas, Porto;395100;3.0;3.0;120.0;155.0;2.0;3.0;Not available;True;False;True;True;True;47.0;10
Oliveira do Douro, Porto;245500;2.0;1.0;;;0.0;;Not available;True;False;True;True;True;47.0;7
Águas Santas, Porto;390100;3.0;3.0;120.0;152.0;2.0;2.0;Not available;True;False;True;True;True;47.0;10
Centro, Viseu;180000;0.0;1.0;36.0;45.0;1.0;0.0;Not available;True;False;False;False;False;46.9;72
Águas Santas, Porto;390100;3.0;3.0;120.0;153.0;2.0;2.0;Not available;True;False;True;True;True;47.0;10
Canidelo, Porto;195000;2.0;1.0;63.0;82.0;1.0;2.0;Energy Performance Certificate;False;False;True;True;True;47.0;3
Águas Santas, Porto;390100;3.0;3.0;120.0;153.0;2.0;2.0;Not available;True;False;True;True;True;47.0;10
Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;183000;1.0;1.0;53.0;62.0;1.0;1.0;Not available;False;False;False;False;False;48.5;79
São Marcos - Cacém, Sintra;199000;2.0;1.0;78.0;80.0;0.0;;Not available;True;False;False;False;False;43.7;6
Alcochete, Setúbal;149500;2.0;1.0;66.0;73.0;0.0;;Not available;True;False;True;True;False;44.8;26
Soeiros / Torres de Lisboa, Lisboa;435000;3.0;2.0;116.0;116.0;1.0;9.0;Energy Performance Certificate;False;True;True;True;False;44.8;11
Águas Santas, Porto;390100;3.0;3.0;120.0;158.0;2.0;2.0;Not available;True;False;True;True;True;47.0;10
Ermesinde, Porto;165000;2.0;1.0;64.0;80.0;0.0;;Not available;True;False;True;True;True;47.0;12
Águas Santas, Porto;385100;3.0;3.0;120.0;143.0;1.0;1.0;Not available;True;False;True;True;True;47.0;10
Águas Santas, Porto;385100;3.0;3.0;120.0;139.0;1.0;1.0;Not available;True;False;True;True;True;47.0;10
Águas Santas, Porto;385100;3.0;3.0;120.0;142.0;1.0;1.0;Not available;True;False;True;True;True;47.0;10
Águas Santas, Porto;385100;3.0;3.0;120.0;142.0;1.0;1.0;Not available;True;False;True;True;True;47.0;10
Santa Maria, São Pedro e Matacães, Lisboa;220000;2.0;1.0;89.0;104.0;0.0;;Not available;True;True;True;True;False;44.8;26
Águas Santas, Porto;380100;3.0;3.0;120.0;138.0;1.0;0.0;Not available;True;False;True;True;True;47.0;10
Buraca, Amadora;270000;3.0;2.0;86.0;96.0;0.0;;Not available;True;False;True;True;False;44.1;8
